,species,model,structure,c44_fcc,miller_indices,surface_energy_110_fcc,model_type,model_base_type,c44_fcc_avg,surface_energy_110_fcc_avg
258,Ar,Morse_QuinticSmoothed_Jelinek_1972_Ar__MO_908645784389_002,fcc,2.5556932503525127,"[1, 2, 1]",0.002538342613496368,"['Morse', 'QuinticSmoothed']",Morse,5.8962297164157045,0.002948809399497092
259,Ar,Morse_QuinticSmoothed_Jelinek_1972_Ar__MO_908645784389_002,fcc,2.5556932503525127,"[1, 1, 0]",0.002567901514121945,"['Morse', 'QuinticSmoothed']",Morse,5.8962297164157045,0.002948809399497092
260,Ar,Morse_SigmoidalSmoothed_Jelinek_1972_Ar__MO_071460865933_002,fcc,0.0013867423815144726,"[1, 1, 1]",1.428613121962824e-06,"['Morse', 'SigmoidalSmoothed']",Morse,5.8962297164157045,0.002948809399497092
261,Ar,Morse_SigmoidalSmoothed_Jelinek_1972_Ar__MO_071460865933_002,fcc,0.0013867423815144726,"[1, 0, 0]",1.5082872086884614e-06,"['Morse', 'SigmoidalSmoothed']",Morse,5.8962297164157045,0.002948809399497092
262,Ar,Morse_SigmoidalSmoothed_Jelinek_1972_Ar__MO_071460865933_002,fcc,0.0013867423815144726,"[1, 2, 1]",1.5980514973426015e-06,"['Morse', 'SigmoidalSmoothed']",Morse,5.8962297164157045,0.002948809399497092
263,Ar,Morse_SigmoidalSmoothed_Jelinek_1972_Ar__MO_071460865933_002,fcc,0.0013867423815144726,"[1, 1, 0]",1.609637300000607e-06,"['Morse', 'SigmoidalSmoothed']",Morse,5.8962297164157045,0.002948809399497092
264,Au,EAM_Dynamo_AcklandTichyVitek_1987_Au__MO_104891429740_005,fcc,43.32212454210219,"[1, 1, 1]",0.03882928814558138,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
265,Au,EAM_Dynamo_AcklandTichyVitek_1987_Au__MO_104891429740_005,fcc,43.32212454210219,"[1, 0, 0]",0.04809222665298085,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
266,Au,EAM_Dynamo_AcklandTichyVitek_1987_Au__MO_104891429740_005,fcc,43.32212454210219,"[1, 2, 1]",0.04719644328335396,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
267,Au,EAM_Dynamo_AcklandTichyVitek_1987_Au__MO_104891429740_005,fcc,43.32212454210219,"[1, 1, 0]",0.05082888359769398,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
268,Au,EAM_Dynamo_Ackland_1987_Au__MO_754413982908_000,fcc,43.32212476547907,"[1, 1, 1]",0.03882928813455289,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
269,Au,EAM_Dynamo_Ackland_1987_Au__MO_754413982908_000,fcc,43.32212476547907,"[1, 0, 0]",0.04809222665297781,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
270,Au,EAM_Dynamo_Ackland_1987_Au__MO_754413982908_000,fcc,43.32212476547907,"[1, 2, 1]",0.04719644328343024,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
271,Au,EAM_Dynamo_Ackland_1987_Au__MO_754413982908_000,fcc,43.32212476547907,"[1, 1, 0]",0.05082888359774071,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
272,Au,EAM_Dynamo_AdamsFoilesWolfer_1989_Au__MO_087738844640_000,fcc,45.33552822262198,"[1, 1, 1]",0.04971272373483135,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
273,Au,EAM_Dynamo_AdamsFoilesWolfer_1989_Au__MO_087738844640_000,fcc,45.33552822262198,"[1, 0, 0]",0.057824167070314646,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
274,Au,EAM_Dynamo_AdamsFoilesWolfer_1989_Au__MO_087738844640_000,fcc,45.33552822262198,"[1, 2, 1]",0.058310543231166086,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
275,Au,EAM_Dynamo_AdamsFoilesWolfer_1989_Au__MO_087738844640_000,fcc,45.33552822262198,"[1, 1, 0]",0.06177015239393338,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
276,Au,EAM_Dynamo_FoilesBaskesDaw_1986Universal3_Au__MO_559016907324_000,fcc,44.798366436163114,"[1, 1, 1]",0.04904040718297295,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
277,Au,EAM_Dynamo_FoilesBaskesDaw_1986Universal3_Au__MO_559016907324_000,fcc,44.798366436163114,"[1, 0, 0]",0.05710823625781965,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
278,Au,EAM_Dynamo_FoilesBaskesDaw_1986Universal3_Au__MO_559016907324_000,fcc,44.798366436163114,"[1, 2, 1]",0.05752391168355901,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
279,Au,EAM_Dynamo_FoilesBaskesDaw_1986Universal3_Au__MO_559016907324_000,fcc,44.798366436163114,"[1, 1, 0]",0.06097094185322329,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
280,Au,EAM_Dynamo_GrocholaRusso_2005_Au__MO_557267801129_000,fcc,46.088387973607524,"[1, 1, 1]",0.07467518933424726,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
281,Au,EAM_Dynamo_GrocholaRusso_2005_Au__MO_557267801129_000,fcc,46.088387973607524,"[1, 0, 0]",0.08092326085716299,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
282,Au,EAM_Dynamo_GrocholaRusso_2005_Au__MO_557267801129_000,fcc,46.088387973607524,"[1, 2, 1]",0.08895026637977922,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
283,Au,EAM_Dynamo_GrocholaRusso_2005_Au__MO_557267801129_000,fcc,46.088387973607524,"[1, 1, 0]",0.09557089162276092,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
284,Au,EAM_Dynamo_OBrienBarrPrice_2018_PtAu__MO_946831081299_000,fcc,44.344868245903335,"[1, 1, 1]",0.033053073443939804,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
285,Au,EAM_Dynamo_OBrienBarrPrice_2018_PtAu__MO_946831081299_000,fcc,44.344868245903335,"[1, 0, 0]",0.03875011842394855,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
286,Au,EAM_Dynamo_OBrienBarrPrice_2018_PtAu__MO_946831081299_000,fcc,44.344868245903335,"[1, 2, 1]",0.03903949102739431,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
287,Au,EAM_Dynamo_OBrienBarrPrice_2018_PtAu__MO_946831081299_000,fcc,44.344868245903335,"[1, 1, 0]",0.04152759497183509,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
288,Au,EAM_Dynamo_Olsson_2010_Au__MO_228280943430_000,fcc,45.58573230718404,"[1, 1, 1]",0.0512262013136523,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
289,Au,EAM_Dynamo_Olsson_2010_Au__MO_228280943430_000,fcc,45.58573230718404,"[1, 0, 0]",0.05751707695629789,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
290,Au,EAM_Dynamo_Olsson_2010_Au__MO_228280943430_000,fcc,45.58573230718404,"[1, 2, 1]",0.05836806318054665,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
291,Au,EAM_Dynamo_Olsson_2010_Au__MO_228280943430_000,fcc,45.58573230718404,"[1, 1, 0]",0.060349798639674254,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
292,Au,EAM_Dynamo_Pun_2017_Au__MO_188701096956_000,fcc,48.89771425188283,"[1, 1, 1]",0.08045352608902144,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
293,Au,EAM_Dynamo_Pun_2017_Au__MO_188701096956_000,fcc,48.89771425188283,"[1, 0, 0]",0.08287556629163881,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
294,Au,EAM_Dynamo_Pun_2017_Au__MO_188701096956_000,fcc,48.89771425188283,"[1, 2, 1]",0.0933819591524696,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
295,Au,EAM_Dynamo_Pun_2017_Au__MO_188701096956_000,fcc,48.89771425188283,"[1, 1, 0]",0.08854561395717134,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
296,Au,EAM_Dynamo_Zhakhovsky_2009_Au__MO_173248269481_000,fcc,65.47047029420031,"[1, 1, 1]",0.04511408671344936,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
297,Au,EAM_Dynamo_Zhakhovsky_2009_Au__MO_173248269481_000,fcc,65.47047029420031,"[1, 0, 0]",0.052673383561540145,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
298,Au,EAM_Dynamo_Zhakhovsky_2009_Au__MO_173248269481_000,fcc,65.47047029420031,"[1, 2, 1]",0.054034045663122816,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
299,Au,EAM_Dynamo_Zhakhovsky_2009_Au__MO_173248269481_000,fcc,65.47047029420031,"[1, 1, 0]",0.05755968051265643,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
300,Au,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_CuAgAu__MO_318213562153_000,fcc,42.22044780115753,"[1, 1, 1]",0.056638985370315614,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
301,Au,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_CuAgAu__MO_318213562153_000,fcc,42.22044780115753,"[1, 0, 0]",0.06341605140256497,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
302,Au,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_CuAgAu__MO_318213562153_000,fcc,42.22044780115753,"[1, 2, 1]",0.06580025722750489,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
303,Au,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_CuAgAu__MO_318213562153_000,fcc,42.22044780115753,"[1, 1, 0]",0.0692045514151418,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
304,Au,EAM_Dynamo_ZhouJohnsonWadley_2004_Au__MO_468407568810_005,fcc,45.019693616301936,"[1, 1, 1]",0.056640976087372064,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
305,Au,EAM_Dynamo_ZhouJohnsonWadley_2004_Au__MO_468407568810_005,fcc,45.019693616301936,"[1, 0, 0]",0.0634178135593511,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
306,Au,EAM_Dynamo_ZhouJohnsonWadley_2004_Au__MO_468407568810_005,fcc,45.019693616301936,"[1, 2, 1]",0.06580198070941834,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
307,Au,EAM_Dynamo_ZhouJohnsonWadley_2004_Au__MO_468407568810_005,fcc,45.019693616301936,"[1, 1, 0]",0.06920609121422305,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
308,Au,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Au__MO_684444719999_000,fcc,44.92679773079942,"[1, 1, 1]",0.056640760627862566,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
309,Au,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Au__MO_684444719999_000,fcc,44.92679773079942,"[1, 0, 0]",0.06341741267409434,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
310,Au,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Au__MO_684444719999_000,fcc,44.92679773079942,"[1, 2, 1]",0.06580182413486821,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
311,Au,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Au__MO_684444719999_000,fcc,44.92679773079942,"[1, 1, 0]",0.06920592636276073,"['EAM', 'Dynamo']",EAM,113.09425648558795,0.16596147404615882
312,Au,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_AlAgAuCuNiPdPt__MO_115316750986_001,fcc,47.02137132921742,"[1, 1, 1]",0.03207706435462218,"['EMT', 'Asap', 'Standard']",EMT,113.09425648558795,0.16596147404615882
313,Au,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_AlAgAuCuNiPdPt__MO_115316750986_001,fcc,47.02137132921742,"[1, 0, 0]",0.037357356335765236,"['EMT', 'Asap', 'Standard']",EMT,113.09425648558795,0.16596147404615882
314,Au,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_AlAgAuCuNiPdPt__MO_115316750986_001,fcc,47.02137132921742,"[1, 2, 1]",0.03759242982175128,"['EMT', 'Asap', 'Standard']",EMT,113.09425648558795,0.16596147404615882
315,Au,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_AlAgAuCuNiPdPt__MO_115316750986_001,fcc,47.02137132921742,"[1, 1, 0]",0.0396553218169424,"['EMT', 'Asap', 'Standard']",EMT,113.09425648558795,0.16596147404615882
316,Au,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Au__MO_017524376569_001,fcc,47.02599890620569,"[1, 1, 1]",0.03207699286799,"['EMT', 'Asap', 'Standard']",EMT,113.09425648558795,0.16596147404615882
317,Au,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Au__MO_017524376569_001,fcc,47.02599890620569,"[1, 0, 0]",0.0373572841456993,"['EMT', 'Asap', 'Standard']",EMT,113.09425648558795,0.16596147404615882
318,Au,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Au__MO_017524376569_001,fcc,47.02599890620569,"[1, 2, 1]",0.0375924889146782,"['EMT', 'Asap', 'Standard']",EMT,113.09425648558795,0.16596147404615882
319,Au,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Au__MO_017524376569_001,fcc,47.02599890620569,"[1, 1, 0]",0.039655386065703305,"['EMT', 'Asap', 'Standard']",EMT,113.09425648558795,0.16596147404615882
320,Au,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,1534.4864578421227,"[1, 1, 1]",1.082547237463806,['LJ'],LJ,113.09425648558795,0.16596147404615882
321,Au,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,1534.4864578421227,"[1, 0, 0]",1.1233512905342233,['LJ'],LJ,113.09425648558795,0.16596147404615882
322,Au,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,1534.4864578421227,"[1, 2, 1]",1.1837789302627477,['LJ'],LJ,113.09425648558795,0.16596147404615882
323,Au,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,1534.4864578421227,"[1, 1, 0]",1.1844771845393656,['LJ'],LJ,113.09425648558795,0.16596147404615882
324,Au,Morse_EIP_GuthikondaElliott_2011_AuCd__MO_703849496106_002,fcc,135.96428459893687,"[1, 1, 1]",1.5514295660300528,"['Morse', 'EIP']",Morse,113.09425648558795,0.16596147404615882
325,Au,Morse_EIP_GuthikondaElliott_2011_AuCd__MO_703849496106_002,fcc,135.96428459893687,"[1, 0, 0]",1.506727149300116,"['Morse', 'EIP']",Morse,113.09425648558795,0.16596147404615882
326,Au,Morse_EIP_GuthikondaElliott_2011_AuCd__MO_703849496106_002,fcc,135.96428459893687,"[1, 2, 1]",1.5729431503047033,"['Morse', 'EIP']",Morse,113.09425648558795,0.16596147404615882
327,Au,Morse_EIP_GuthikondaElliott_2011_AuCd__MO_703849496106_002,fcc,135.96428459893687,"[1, 1, 0]",1.5554059686476371,"['Morse', 'EIP']",Morse,113.09425648558795,0.16596147404615882
328,Au,Sim_LAMMPS_ADP_StarikovLopanitsynaSmirnova_2018_SiAu__SM_985135773293_000,fcc,26.41952353229716,"[1, 1, 1]",0.041610177017956475,"['Sim', 'LAMMPS', 'ADP']",Sim,113.09425648558795,0.16596147404615882
329,Au,Sim_LAMMPS_ADP_StarikovLopanitsynaSmirnova_2018_SiAu__SM_985135773293_000,fcc,26.41952353229716,"[1, 0, 0]",0.05025564640207728,"['Sim', 'LAMMPS', 'ADP']",Sim,113.09425648558795,0.16596147404615882
330,Au,Sim_LAMMPS_ADP_StarikovLopanitsynaSmirnova_2018_SiAu__SM_985135773293_000,fcc,26.41952353229716,"[1, 2, 1]",0.04613996560256783,"['Sim', 'LAMMPS', 'ADP']",Sim,113.09425648558795,0.16596147404615882
331,Au,Sim_LAMMPS_ADP_StarikovLopanitsynaSmirnova_2018_SiAu__SM_985135773293_000,fcc,26.41952353229716,"[1, 1, 0]",0.049258722295047803,"['Sim', 'LAMMPS', 'ADP']",Sim,113.09425648558795,0.16596147404615882
332,Ca,EAM_IMD_BrommerGaehlerMihalkovic_2007_CaCd__MO_145183423516_003,fcc,28.794225913367086,"[1, 1, 1]",0.014100143130895276,"['EAM', 'IMD']",EAM,18.41237674055722,0.03791296266169122
333,Ca,EAM_IMD_BrommerGaehlerMihalkovic_2007_CaCd__MO_145183423516_003,fcc,28.794225913367086,"[1, 0, 0]",0.013167460211421584,"['EAM', 'IMD']",EAM,18.41237674055722,0.03791296266169122
334,Ca,EAM_IMD_BrommerGaehlerMihalkovic_2007_CaCd__MO_145183423516_003,fcc,28.794225913367086,"[1, 2, 1]",0.015059734538407253,"['EAM', 'IMD']",EAM,18.41237674055722,0.03791296266169122
335,Ca,EAM_IMD_BrommerGaehlerMihalkovic_2007_CaCd__MO_145183423516_003,fcc,28.794225913367086,"[1, 1, 0]",0.015009724073254495,"['EAM', 'IMD']",EAM,18.41237674055722,0.03791296266169122
336,Ca,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,40.7400305773295,"[1, 1, 1]",0.03719457348850349,['LJ'],LJ,18.41237674055722,0.03791296266169122
337,Ca,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,40.7400305773295,"[1, 0, 0]",0.03859653334604991,['LJ'],LJ,18.41237674055722,0.03791296266169122
338,Ca,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,40.7400305773295,"[1, 2, 1]",0.040672728840075875,['LJ'],LJ,18.41237674055722,0.03791296266169122
339,Ca,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,40.7400305773295,"[1, 1, 0]",0.04069671913229316,['LJ'],LJ,18.41237674055722,0.03791296266169122
340,Ce,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,506.7697657108097,"[1, 1, 1]",0.5362741692549937,['LJ'],LJ,506.7697657108097,0.566488210916576
341,Ce,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,506.7697657108097,"[1, 0, 0]",0.5564877523905707,['LJ'],LJ,506.7697657108097,0.566488210916576
342,Ce,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,506.7697657108097,"[1, 2, 1]",0.586422509666614,['LJ'],LJ,506.7697657108097,0.566488210916576
343,Ce,LJ_ElliottAkerson_2015_Universal__MO_959249795837_003,fcc,506.7697657108097,"[1, 1, 0]",0.5867684123541254,['LJ'],LJ,506.7697657108097,0.566488210916576
344,Cu,EAM_Dynamo_AcklandTichyVitek_1987_Cu__MO_179025990738_005,fcc,76.62129426505408,"[1, 1, 1]",0.0589974369919309,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
345,Cu,EAM_Dynamo_AcklandTichyVitek_1987_Cu__MO_179025990738_005,fcc,76.62129426505408,"[1, 0, 0]",0.07130778465614367,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
346,Cu,EAM_Dynamo_AcklandTichyVitek_1987_Cu__MO_179025990738_005,fcc,76.62129426505408,"[1, 2, 1]",0.07182315167407943,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
347,Cu,EAM_Dynamo_AcklandTichyVitek_1987_Cu__MO_179025990738_005,fcc,76.62129426505408,"[1, 1, 0]",0.07684803557825995,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
348,Cu,EAM_Dynamo_AcklandTichyVitek_1987v2_Cu__MO_762798677854_000,fcc,76.40067509649053,"[1, 1, 1]",0.05884939390870697,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
349,Cu,EAM_Dynamo_AcklandTichyVitek_1987v2_Cu__MO_762798677854_000,fcc,76.40067509649053,"[1, 0, 0]",0.07122052448390014,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
350,Cu,EAM_Dynamo_AcklandTichyVitek_1987v2_Cu__MO_762798677854_000,fcc,76.40067509649053,"[1, 2, 1]",0.07162538821534287,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
351,Cu,EAM_Dynamo_AcklandTichyVitek_1987v2_Cu__MO_762798677854_000,fcc,76.40067509649053,"[1, 1, 0]",0.07666834866797044,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
352,Cu,EAM_Dynamo_AcklandVitek_1990_Cu__MO_642748370624_000,fcc,76.53300828474987,"[1, 1, 1]",0.059934926080905296,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
353,Cu,EAM_Dynamo_AcklandVitek_1990_Cu__MO_642748370624_000,fcc,76.53300828474987,"[1, 0, 0]",0.070804944199893,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
354,Cu,EAM_Dynamo_AcklandVitek_1990_Cu__MO_642748370624_000,fcc,76.53300828474987,"[1, 2, 1]",0.07243866715724409,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
355,Cu,EAM_Dynamo_AcklandVitek_1990_Cu__MO_642748370624_000,fcc,76.53300828474987,"[1, 1, 0]",0.07673447874347832,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
356,Cu,EAM_Dynamo_AdamsFoilesWolfer_1989Universal6_Cu__MO_145873824897_000,fcc,79.05227469282833,"[1, 1, 1]",0.07581116167342922,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
357,Cu,EAM_Dynamo_AdamsFoilesWolfer_1989Universal6_Cu__MO_145873824897_000,fcc,79.05227469282833,"[1, 0, 0]",0.08243385496094977,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
358,Cu,EAM_Dynamo_AdamsFoilesWolfer_1989Universal6_Cu__MO_145873824897_000,fcc,79.05227469282833,"[1, 2, 1]",0.08770351257221727,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
359,Cu,EAM_Dynamo_AdamsFoilesWolfer_1989Universal6_Cu__MO_145873824897_000,fcc,79.05227469282833,"[1, 1, 0]",0.09038731762899829,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
360,Cu,EAM_Dynamo_BonnyPasianotCastin_2009_FeCuNi__MO_469343973171_005,fcc,76.42489369532063,"[1, 1, 1]",0.07736509416335154,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
361,Cu,EAM_Dynamo_BonnyPasianotCastin_2009_FeCuNi__MO_469343973171_005,fcc,76.42489369532063,"[1, 0, 0]",0.08396819197373921,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
362,Cu,EAM_Dynamo_BonnyPasianotCastin_2009_FeCuNi__MO_469343973171_005,fcc,76.42489369532063,"[1, 2, 1]",0.08950322619277197,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
363,Cu,EAM_Dynamo_BonnyPasianotCastin_2009_FeCuNi__MO_469343973171_005,fcc,76.42489369532063,"[1, 1, 0]",0.09209201832651596,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
364,Cu,EAM_Dynamo_BorovikovMendelevKing_2016_CuZr__MO_097471813275_000,fcc,86.07855403251347,"[1, 1, 1]",0.07259393188118035,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
365,Cu,EAM_Dynamo_BorovikovMendelevKing_2016_CuZr__MO_097471813275_000,fcc,86.07855403251347,"[1, 0, 0]",0.08184436686768583,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
366,Cu,EAM_Dynamo_BorovikovMendelevKing_2016_CuZr__MO_097471813275_000,fcc,86.07855403251347,"[1, 2, 1]",0.08414269241507713,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
367,Cu,EAM_Dynamo_BorovikovMendelevKing_2016_CuZr__MO_097471813275_000,fcc,86.07855403251347,"[1, 1, 0]",0.08690228471528427,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
368,Cu,EAM_Dynamo_CaiYe_1996_AlCu__MO_942551040047_005,fcc,75.36727067282696,"[1, 1, 1]",0.07292366702860469,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
369,Cu,EAM_Dynamo_CaiYe_1996_AlCu__MO_942551040047_005,fcc,75.36727067282696,"[1, 0, 0]",0.07808001860496504,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
370,Cu,EAM_Dynamo_CaiYe_1996_AlCu__MO_942551040047_005,fcc,75.36727067282696,"[1, 2, 1]",0.0828018383136257,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
371,Cu,EAM_Dynamo_CaiYe_1996_AlCu__MO_942551040047_005,fcc,75.36727067282696,"[1, 1, 0]",0.08443335757660426,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
372,Cu,EAM_Dynamo_FoilesBaskesDaw_1986Universal3_Cu__MO_666348409573_004,fcc,76.64363650629635,"[1, 1, 1]",0.07369624388094669,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
373,Cu,EAM_Dynamo_FoilesBaskesDaw_1986Universal3_Cu__MO_666348409573_004,fcc,76.64363650629635,"[1, 0, 0]",0.08038089675230259,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
374,Cu,EAM_Dynamo_FoilesBaskesDaw_1986Universal3_Cu__MO_666348409573_004,fcc,76.64363650629635,"[1, 2, 1]",0.08540178750576502,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
375,Cu,EAM_Dynamo_FoilesBaskesDaw_1986Universal3_Cu__MO_666348409573_004,fcc,76.64363650629635,"[1, 1, 0]",0.0881454652330499,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
376,Cu,EAM_Dynamo_Foiles_1985_Cu__MO_831121933939_000,fcc,76.76166601853429,"[1, 1, 1]",0.06833335952489308,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
377,Cu,EAM_Dynamo_Foiles_1985_Cu__MO_831121933939_000,fcc,76.76166601853429,"[1, 0, 0]",0.07520342558957159,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
378,Cu,EAM_Dynamo_Foiles_1985_Cu__MO_831121933939_000,fcc,76.76166601853429,"[1, 2, 1]",0.07966713614749923,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
379,Cu,EAM_Dynamo_Foiles_1985_Cu__MO_831121933939_000,fcc,76.76166601853429,"[1, 1, 0]",0.0825479317055441,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
380,Cu,EAM_Dynamo_HoytGarvinWebb_2003_PbCu__MO_119135752160_005,fcc,77.24156656065442,"[1, 1, 1]",0.07369989401242821,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
381,Cu,EAM_Dynamo_HoytGarvinWebb_2003_PbCu__MO_119135752160_005,fcc,77.24156656065442,"[1, 0, 0]",0.08038459872060612,"['EAM', 'Dynamo']",EAM,107.6695597745168,0.11051019918615636
